triple_id,paper,extractor,model,subject,predicate,object,object_type,predicate_definition,section,source_sentence,verdict,note
fe027c67163f,vehiclemake2025,relation,qwen3-8b,The goal of this work,publishedin,study and create a smaller CNN model,ResearchProcess,AcademicPaper → PublicationVenue  |  use for journal/conference names only,Abstract,"The goal of this work is to study and create a smaller CNN model that can be used on devices with limited resources, like embedded computers and embedded computer cameras, to figure out what kind of car it is from a front view picture.",INCORRECT,"Predicate expects a PublicationVenue, but object is a description of the goal, not a venue."
38cb792b965a,vehiclemake2025,relation,qwen3-8b,CTv2-DW,trainedon,dataset of car images,Dataset,Model → TrainingDataset  |  use only for named training corpora/datasets,B. RESULT AND EVALUATION,"In the experiments conducted on learning and testing car make recognition using CNN models, the well-known base models for classifying vehicle make and model [36], [37] were tested, which included VGG16 [35], InceptionV3 [9], ResNet50 [2], MobileNet [15], Yolo11m-cls [31] and the other three models, which are introduced in this paper, developed from three types of filter-blocks, resulting in three models: CTv1, CTv2-DW, and CTv2-DR.",INCORRECT,Sentence does not state the training dataset for CTv2-DW; object is not a named dataset.
97cb5d9daeb3,vehiclemake2025,relation_scinex,qwen3-8b,Depth-wise Separable Convolution,comparesagainst,1 × 1 Convolutional Dimension Reduction (Bottleneck) method,Model,Model → Model  |  Associates a model with another model to which it is directly compared in an experiment,VI CONCLUSION,"The 1 × 1 Convolutional Dimension Reduction (Bottleneck) method can reduce size if the output filter count is not too high, but it increased training and prediction times compared to Depth-wise Separable Convolution.",CORRECT,Sentence explicitly compares Bottleneck method to Depth-wise Separable Convolution; both are models matching domain→range.
5d58f164dd13,vehiclemake2025,relation_scinex,qwen3-8b,CTv1-DW,configures,F1-weight average,Metric,"ExperimentalSpecification → Experiment  |  Associates an experimental specification with the experiment it governs, establishing the conditions under which the experiment runs or the criteria by which its results are assessed",A. MODEL ARCHITECTURE,"The model CTv1-DW without batchnorm, the F1-weight average dropped from 0.90 to 0.74, by approximately 16%, and the training time increased to 1,511.66 seconds from the original 418.04, an increase of about 3.5 times.",INCORRECT,"Subject is a model, not an ExperimentalSpecification, and sentence does not state a configuration relationship."
1a51c5dc14f0,vehiclemake2025,relation_scinex,qwen3-8b,split_dataset function,locatedin,TensorFlow library,Other,Organisation → Place  |  Associates an organisation with the geographic place in which it is situated,C. EXPERIMENTS AND EVALUATIONS,"Then split the data into training and testing sets, with 80% for training and 20% for testing, using the split_dataset function from the TensorFlow library [35].",INCORRECT,Predicate expects Organisation→Place; the function is not an organisation and sentence only says it comes from a library.
17042ea746f7,vehiclemake2025,relation_scinex,qwen3-8b,the goal of this work,motivates,study and create a smaller CNN model,ResearchProcess,ResearchObjective → ResearchProcess  |  Links a research objective to the research process it drives,Abstract,"The goal of this work is to study and create a smaller CNN model that can be used on devices with limited resources, like embedded computers and embedded computer cameras, to figure out what kind of car it is from a front view picture.",CORRECT,"Goal (research objective) explicitly states it drives the study and creation process, matching objective→process."
5547cdc17a81,vehiclemake2025,relation_scinex,qwen3-8b,each model type,producedby,different filter block,ResearchProcess,ResearchArtifact → ResearchProcess  |  Links a research artifact back to the research process that generated it,III METHOD,Each model type was produced from a different filter block.,PARTIAL,"Sentence says models are produced from filter blocks, but filter block is not a ResearchProcess; domain/range loosely fit."
9ef9202c02c8,vehiclemake2025,relation_scinex,qwen3-8b,this study,produces,dataset,ResearchArtifact,ResearchProcess → ResearchArtifact  |  Relates a research process to the research artifact it generates as output,III METHOD,"To ensure the dataset is balanced across all vehicle make classes, this study selected images from the entire dataset to represent five commonly found vehicle makes in Thailand: Toyota, Honda, Mazda, Nissan, and Isuzu.",CORRECT,"Sentence indicates the study curated/selected images to form a dataset, i.e., the process produces the dataset."
d86e8f687471,vehiclemake2025,relation_scinex,qwen3-8b,CTv1,trainedon,dataset of car images,Dataset,Model → TrainingDataset  |  Directly links a model to the training dataset used to optimise its parameters during the learning phase,B. RESULT AND EVALUATION,"In the experiments conducted on learning and testing car make recognition using CNN models, the well-known base models for classifying vehicle make and model [36], [37] were tested, which included VGG16 [35], InceptionV3 [9], ResNet50 [2], MobileNet [15], Yolo11m-cls [31] and the other three models, which are introduced in this paper, developed from three types of filter-blocks, resulting in three models: CTv1, CTv2-DW, and CTv2-DR.",INCORRECT,No statement that CTv1 was trained on car images; predicate not supported by sentence.
f98c0cd8be55,vehiclemake2025,relation_scinex,qwen3-8b,Yolo11m-cls,trainedon,dataset of car images,Dataset,Model → TrainingDataset  |  Directly links a model to the training dataset used to optimise its parameters during the learning phase,B. RESULT AND EVALUATION,"In the experiments conducted on learning and testing car make recognition using CNN models, the well-known base models for classifying vehicle make and model [36], [37] were tested, which included VGG16 [35], InceptionV3 [9], ResNet50 [2], MobileNet [15], Yolo11m-cls [31] and the other three models, which are introduced in this paper, developed from three types of filter-blocks, resulting in three models: CTv1, CTv2-DW, and CTv2-DR.",INCORRECT,Sentence does not mention training data for Yolo11m-cls; predicate unsupported.
b395cdfc7e71,videoseg2025,relation,qwen3-8b,video,splitfrom,original recording,Dataset,Dataset → Dataset  |  use for train/dev/test partition relationships,III METHOD,"The individual video refers to the footage that has been truncated to short duration from the original recording obtained during the graduation ceremonies at King Mongkut's Institute of Technology Ladkrabang (KMITL), 2023.",PARTIAL,"Video is said to be truncated from original recording, but predicate is for dataset partitioning; type mismatch."
a1fce4e36672,videoseg2025,relation_scinex,qwen3-8b,YOLOv8,achievesresult,marginally superior overall suppression,Other,Model → ExperimentalResult  |  Links a model to an experimental result (metric outcome) it achieves.,V CONCLUSION,"While the Segment Anything Model (SAM2) and YOLOv8 both attain comparable color proportions, YOLOv8 exhibits marginally superior overall suppression.",CORRECT,"Sentence directly states YOLOv8 achieves marginally superior overall suppression, fitting model→experimental result."
ac92b8e11150,vehiclemake2025,relation,qwen3-8b,CTv1,achieves,0.99 weighted average F1 score,Metric,ResearchProcess → ResearchObjective  |  use when a model/method attains a specific result or goal. USE THIS instead of reports when subject is a Model,B. RESULT AND EVALUATION,"The CTv1 model took first place with the highest weighted average F1 score (0.99) and got a 1.00 F1 score for predicting Honda and Isuzu, with Toyota being the lowest at 0.98.",PARTIAL,"Object is a numeric score, not a ResearchObjective; domain/range mismatch despite explicit statement"
f2bf941d5911,roadwaylight2018,relation,qwen3-8b,system,addresses,analysis of a large amount of data,Concept,"ResearchProcess/Paper → ResearchContext  |  subject must be a Paper, Model, or Method (never a ResearchTask). Object is a domain/task/objective the subject targets. STRICT: Do NOT use when a task is the subject — tasks ARE ResearchContext, they cannot address themselves",5. Conclusions,"In the future, to have a fully functional system for monitoring the quality of nighttime roadways, some other aspects such as careless driving behaviors of drivers, dangerous road bends, and sudden braking of cars must be considered.",INCORRECT,Sentence does not state the system addresses analysis of large data and subject type is unclear
c3b775ff9c6d,textaug2023,relation,qwen3-8b,Sina Dabiri,affiliatedwith,University of Edinburgh,Other,Agent → Organisation  |  use for institutional affiliation,A. Data augmentation,"Sina Dabiri and Kevin Heaslip is one example where they utilized LSTMs as a layer following a CNN, processing the data that has been processed by maxpooling, and produced final results [1].",INCORRECT,No affiliation information provided in the sentence
eeb4058e78d3,eyelandmark2024,relation,qwen3-8b,Viola and Jones,cites,"Viola, P., & Jones, M (2001)[1]",AcademicPaper,AcademicPaper → AcademicPaper  |  use when a paper cites another paper by name,II LITERATURE REVIEWS,"According to the paper by Viola and Jones, they present a novel approach to object detection that minimizes computation time while achieving high detection accuracy.",INCORRECT,Subject is not a paper and citation relationship is not explicitly expressed
a42aba97d185,traveltime2022,relation,qwen3-8b,several filter methods,comparesagainst,time-series data,Dataset,Model → Model  |  BOTH subject and object must be named Models. Use when the paper explicitly benchmarks one model against another. Citation keys like 'Smith et al. (2019)' are NOT valid — use the model name,3.4. Experiments,"Finally, several filter methods used to pre-process the time-series data were compared.",INCORRECT,Object is not a model; relation not expressed as model‑to‑model comparison
cf05bc455ea6,csysguard2024,relation,qwen3-8b,dataset,comprises,"approximately 8,000 data points",Dataset,"ResearchProcess → ResearchProcess  |  BOTH subject and object must be processes/methods. Object must be an explicitly named sub-process or component — NOT a dataset, representation, or result",B. DATA PREPROCESSING,"The dataset [57] com- prises approximately 8,000 data points, each accumulated every 5 seconds.",INCORRECT,Subject and object are not processes; violates predicate domain/range
711d2d16ab6a,roadwaylight2018,relation,qwen3-8b,ANN,configures,the learning rate is 0.001,Concept,ExperimentalSpecification → Experiment  |  use for explicit hyperparameter or setup relationships,2.4 Method,"The configuration of ANN for our experiment is that there is one hidden layer having 3 units with a sigmoid activation function, the number of maximum iterations is 5000, the tolerance for the stopping criterion is 0.0001, and the learning rate is 0.001.",INCORRECT,"Subject is a model, not an ExperimentalSpecification; predicate mismatch"
a411e40cfa5b,strabismus2026,relation,qwen3-8b,RT1,designedfor,nasal and temporal scleral exposure,Concept,Model → ResearchTask  |  use ONLY when the paper explicitly states the model was designed/built/intended for a specific task,Eye landmark feature engineering,"Accordingly, RT1 and RT4 were designed to reflect nasal and temporal scleral exposure, RT2 and RT3 to reflect the position of the corneal light reflex within the horizontal corneal span, and RT5 to reflect visible iris width as an internal reference during gaze change.",CORRECT,Sentence explicitly states RT1 was designed for nasal and temporal scleral exposure
25ce9184b07b,parkingyolo2023,relation,qwen3-8b,Liu and Liu,employs,3-D constrained multiple kernels,Method,Organisation → Person  |  use for employment relationships,2.2. Vehicle Tracking,"To track vehicles detected by a YOLOv3 network, Liu and Liu [35] proposed 3-D constrained multiple kernels aided by Kalman filtering.",INCORRECT,Subject is not an organisation and object is not a person; wrong predicate type
9a334a03a2f0,parkingyolo2023,relation,qwen3-8b,Object tracking,encompasses,Multiple Object Tracking (MOT),Task,"ResearchDomain → ResearchTask  |  subject MUST be a broad domain (NLP, Computer Vision, etc.). Object is a specific task within that domain. NEVER use a ResearchTask as the subject — tasks cannot encompass domains",2.2. Vehicle Tracking,Single Object Tracking (SOT) and Multiple Object Tracking (MOT) are the two cat- egories into which object tracking can be subdivided [30].,PARTIAL,"Relationship is stated but subject is a task, not a broad domain, violating predicate domain"
9559ae8ffed7,vehiclemake2025,relation,qwen3-8b,CTv1,evaluatedon,512 layer,Concept,Model/Experiment → Dataset  |  use when a model or experiment is explicitly tested on a named benchmark/dataset. Subject can be Model as shorthand for the experiment involving that model,A. MODEL ARCHITECTURE,"The original CTv1 model, which had 6 filter-block layers, could not process at the 1024 layer because the matrix from the 512 layer was 4×4×512.",INCORRECT,"Sentence talks about internal layers, not evaluation of CTv1 on a dataset"
cded5e2f384d,textaug2023,relation,qwen3-8b,accuracy,evaluates,"Metrics such as precision, recall, F1-score, and accuracy",Other,"EvaluationMetric → ExperimentalResult  |  subject MUST be a named metric (e.g. F1, Accuracy, BLEU, RMSE, WER). Object must be a SPECIFIC numeric result (e.g. '88.5 on the test set') — NOT a full descriptive sentence",I INTRODUCTION,"Metrics such as precision, recall, F1-score, and accuracy . Section IV presents the results of the assessment, Section V provides conclusions and future work.",INCORRECT,Predicate expects a metric evaluating a numeric result; sentence lists metrics only
55767dd4e149,strabismus2026,relation,qwen3-8b,landmark P9,locatedin,left eye,Task,Organisation → Place  |  use for physical location,Landmark annotation,"For example, landmark P9 of the left eye in a middle-gaze image ('img0001') was recorded at coordinates (492, 419) (Fig.",PARTIAL,"Fact of location is stated, but subject type (Organisation) mismatches predicate domain"
8f974153f1f9,reststop2018,relation,qwen3-8b,the result,produces,report,Other,ResearchProcess → ResearchArtifact  |  use when a process explicitly creates a new artifact,4.1. Experiment,"6) After the experiment is executed, the result becomes in form of (s0→s1→s2, vtype, time1, AUC). In this step, the report is generated by grouping the vtype and time1 in terms of daytime and nighttime with the average of AUC in these groups in order to demonstrate the accuracy of our approach.",INCORRECT,Subject is not a ResearchProcess and direction is reversed
dfcd14d860ae,microwave2018,relation,qwen3-8b,logistic regression,publishedin,binary classification,Concept,AcademicPaper → PublicationVenue  |  use for journal/conference names only,IV RESULT AND DISCUSION,"Since the logistic regression is a binary classification, so it is limited to only kick and non-kick classes.",INCORRECT,Subject and object are not a paper and a venue as required
0cf527cfb734,strabismus2026,relation,qwen3-8b,Valente et al.8,reports,accuracy of 0.94,Metric,AcademicPaper → ResearchProcess  |  subject MUST be the paper itself (rare in fixed extraction — only use when the sentence is about what the paper as a whole describes). Do NOT use with Model or Method as subject — use achieves instead,Interpretation of results,"Valente et al.8 employed a cover-test–based automated diagnosis with digital video , reporting accuracy of 0.94, sensitivity of 0.97, and specificity = 0.73.",PARTIAL,"Paper reports a numeric result, but predicate expects a ResearchProcess"
e37697b0250b,pesticide2025,relation,qwen3-8b,dataset,splitfrom,two subsets,Dataset,Dataset → Dataset  |  use for train/dev/test partition relationships,Table,"The dataset was randomly partitioned into two subsets, with 80 % allocated for training and 20 % for testing purposes.",INCORRECT,Direction reversed; object should be split from subject
1dd81bdfc56c,vehiclemake2025,relation,qwen3-8b,Symmetric Image-Half Flip preprocessing technique,supports,deal with the issue of occlusion,Concept,ExperimentalMeasurement → ExperimentalOutcome  |  use when a specific number backs up a qualitative conclusion,II LITERATURE REVIEW,"In response, they suggested a Symmetric Image-Half Flip preprocessing technique to deal with the issue of occlusion .",INCORRECT,Predicate requires a measurement with numeric support; sentence describes a technique and qualitative outcome
9a1a02ab3753,ugmo2024,relation,qwen3-8b,YOLOv8,trainedon,data on human posture,Dataset,Model → TrainingDataset  |  use only for named training corpora/datasets,Abstract,"We utilize the YOLOv8 [2] object detection model for graduate detection, which has been pre-trained using data on human posture.",PARTIAL,Relation is correct but object is not a named training dataset as required
9ba2cb4bd122,textaug2023,relation,qwen3-8b,WangchanBERTa,uses,BPEmb data augmentation strategy,Method,"ResearchProcess → ResearchArtifact  |  use when a method/model explicitly consumes a tool, dataset, or architecture",I INTRODUCTION,"In this paper, we used the BPEmb data augmentation strategy with a WangchanBERTa pre-trained embedding word approach and evaluated the performance of the augmented data using cosine similarity.",PARTIAL,"Fact of usage is present, but subject type (ResearchProcess) does not match the model entity"
54b91f40232d,vehiclemake2025,relation_scinex,qwen3-8b,CTv1,achieves,highest weighted average F1 score (0.99),Metric,ResearchProcess → ResearchObjective  |  Links a research process to the research objective it fulfils,B. RESULT AND EVALUATION,"The CTv1 model took first place with the highest weighted average F1 score (0.99) and got a 1.00 F1 score for predicting Honda and Isuzu, with Toyota being the lowest at 0.98.",PARTIAL,Fact explicit but predicate expects ResearchProcess→ResearchObjective; CTv1 is a model and score is not a research objective
c8d2207db1be,osmotic2026,relation_scinex,qwen3-8b,this study,achievesresult,lower %MAPE for 25 out of 36 Quats,ExperimentalResult,Model → ExperimentalResult  |  Links a model to an experimental result (metric outcome) it achieves.,Comparison and discussion,"Similarly, when compared to Akbari's method, this study exhibits lower %MAPE for 25 out of 36 Quats.",PARTIAL,"Sentence states result, but predicate expects Model→ExperimentalResult; subject is a study, not a model"
eb4f17959cf5,oxidecrack2025,relation_scinex,qwen3-8b,oxide phases promoted during oxidation,addresses,oxide scale thickness formed on the substrate,Concept,Publication/ResearchProcess → ResearchContext  |  Links a publication or a research process to the research context element it targets,Input data,"pressures of the oxidant gases, oxidation temperatures and times, the oxide phases promoted during oxidation and the kinetic rate constants relating to the oxide scale thickness formed on the substrate5 were collected for modelling.",INCORRECT,Subject/object are not Publication/ResearchProcess and ResearchContext; sentence does not claim an address relationship
74bbe2a64824,roadwaylight2018,relation_scinex,qwen3-8b,Bureau of Street Lighting,affiliatedwith,Los Angeles,Place,Agent → Organisation  |  Associates an agent with an organisation to which they are professionally attached during a research activity,2.1.1 Street lighting,"In this study, we refer to the guidelines from the Bureau of Street Lighting , Los Angeles.(14)",INCORRECT,Neither subject nor object fit Agent→Organisation; sentence only mentions the bureau and city
a26d0450d43f,vehiclemake2025,relation_scinex,qwen3-8b,Xception model,cites,Xception model [26],AcademicPaper,"AcademicPaper → AcademicPaper  |  Records a bibliographic reference from one academic paper to another, indicating that the citing paper acknowledges, builds upon, or contrasts with the cited work",C. DEPTH-WISE SEPARABLE CONVOLUTION,"Another study, the Xception model [26], experimented with combining Depth-wise Separable Convolution with the Inception module that uses 1 × 1 convolution.",INCORRECT,"Subject is a model, not an AcademicPaper; citation not explicitly stated"
efb3da8ff51e,parkingyolo2023,relation_scinex,qwen3-8b,DeepSORT,comparesagainst,SORT (Simple Online Realtime Tracking ),Method,Model → Model  |  Associates a model with another model to which it is directly compared in an experiment,3.3. Movement Tracking,DeepSORT is an extension of SORT (Simple Online Realtime Tracking ) [11].,PARTIAL,"Both are models (domain fits) but sentence says extension, not a direct comparison"
809b1e1dc3fd,parkingyolo2023,relation_scinex,qwen3-8b,object detection models,comprises,selection of region of interest,Task,ResearchProcess → ResearchProcess  |  Relates a research process to a constituent sub-process that forms a structural part of it,2.1. Object Detection,"Based on Zhao et al. [16], object detection models consist of three phases: selection of region of interest, extraction of features, and, finally, classification of objects .",PARTIAL,"Sentence lists components, but subject is a model, not a ResearchProcess as required"
1690a1e5be1d,roadwaylight2018,relation_scinex,qwen3-8b,decision tree model,configures,Gini index,Metric,"ExperimentalSpecification → Experiment  |  Associates an experimental specification with the experiment it governs, establishing the conditions under which the experiment runs or the criteria by which its results are assessed",2.4 Method,The decision tree model is configured by using the Gini index(13) to measure the quality of a split.,INCORRECT,Predicate expects ExperimentalSpecification→Experiment; subject/model and object/index are mismatched
e1418c2a14cf,strabismus2026,relation_scinex,qwen3-8b,RT-DETR,designedfor,real-time performance,Task,"Model → ResearchTask  |  Associates a model with the research task it was specifically designed or optimised to solve, such as a transformer model designed for machine translation or a CNN designed for image classification",Object detections,RT-DETR is a transformer -based object detector designed for real-time performance.,PARTIAL,"Subject fits Model, but object is a performance attribute, not a ResearchTask"
194ac4757134,pesticide2025,relation_scinex,qwen3-8b,spectrophotometer,employs,machine learning methodology,Method,Organisation → Person  |  Associates an organisation with the persons who work for or are institutionally employed by it at the time of a research publication,3.4. Sugar and salt,"Consequently, the spectrophotometer and machine learning methodology effectively captured the changes in light induced by varying sugar concentrations, resulting in more accurate predictions.",INCORRECT,Predicate expects Organisation→Person; both terms are unrelated to that domain/range
ccf93181c3f7,parkingyolo2023,relation_scinex,qwen3-8b,dataset,encompasses,various daylight and weather settings,Concept,ResearchDomain → ResearchTask  |  Relates a research domain to the research tasks that fall within its scope,3.1. Dataset,"The video samples within the dataset encompassed various daylight and weather settings, offering a comprehensive representation of the parking lot scenarios at KMITL",PARTIAL,"Sentence states dataset encompasses settings, but predicate expects ResearchDomain→ResearchTask, mismatching types."
4204e2e92dcf,roadwaylight2018,relation_scinex,qwen3-8b,ANN,evaluatedon,RMSE,Metric,Experiment → Dataset  |  Directly links an experiment to the dataset used to assess the final performance of its model(s),3. Results,"The linear classifier, ANN, and SVM converge into their stable RMSE, and as we observed, they are almost unchanged for iterations between 20 and 30, between 200 and 220, and between 5 and 15, respectively.",INCORRECT,"Sentence does not state ANN is evaluated on RMSE and predicate expects Experiment→Dataset, mismatched types."
1c8dc95f1f55,csysguard2024,relation_scinex,qwen3-8b,model,evaluates,classification accuracy,Metric,EvaluationMetric → ExperimentalResult  |  Links an evaluation metric to the experimental result it quantitatively assesses,B. SYSTEM HEALTH ASSESSMENT EVALUATION,"Following the hyperparameter tuning process, we embarked on a detailed analysis of the model's classification accuracy.",INCORRECT,"Sentence mentions model's classification accuracy; predicate expects EvaluationMetric→ExperimentalResult, subject/object types wrong."
06518365d5cf,trafficspeed2021,relation_scinex,qwen3-8b,GPS Transaction,extractedfrom,Section II DATA PREPARATION,Concept,? → AcademicPaper  |  Links an extracted entity to the academic paper it was extracted from.,II DATA PREPARATION,"In the preparation steps, there are minutely transaction data entries from Global Positioning System (GPS) boxes, which are installed in many commercial vehicles. This dataset , GPS Transaction, is one of input datasets of the overall flow as shown in Fig. It includes the attributes: bid (masked identifier of each GPS box), ts (timestamp retrieved from the GPS box), lat (latitude), lon (longitude), and speed (speed in km/h) as demonstrated by example entries in Table I.",INCORRECT,"Object is a paper section, not an AcademicPaper; source does not claim extraction from that section."
84c9e8f17a6c,strabismus2026,relation_scinex,qwen3-8b,middle-gaze image,locatedin,img0001,Other,Organisation → Place  |  Associates an organisation with the geographic place in which it is situated,Landmark annotation,"For example, landmark P9 of the left eye in a middle-gaze image ('img0001') was recorded at coordinates (492, 419) (Fig.",INCORRECT,"Predicate expects Organisation→Place, but subject is an image and object is an image identifier."
62add8f80a7c,oxidecrack2025,relation_scinex,qwen3-8b,Hardell et al.48,mentions,changes in mechanical properties,Concept,"AcademicPaper → ?  |  Links an academic paper to an entity, model, dataset or result extracted from it.",Input data,"The real primary effect was chemical factors which were in good agreement with the work of Hardell et al.48 demonstrated that the changes in mechanical properties was a result of microstructural and morphological changes, thermal conditions and surface chemistry.",CORRECT,"Sentence explicitly states Hardell et al.48 mentions changes in mechanical properties; subject is an academic paper, predicate fits."
631f9109c538,roadwaylight2018,relation_scinex,qwen3-8b,analysis of a large amount of data,motivates,moving this research out into the real world,Other,ResearchObjective → ResearchProcess  |  Links a research objective to the research process it drives,4.4 Challenges,"In addition , to move this research out into the real world, the analysis of a large amount of data is required to monitor the nighttime roadway.",PARTIAL,"Sentence implies analysis is needed for moving research out, not explicitly that it motivates it; predicate fit is vague."
2b9775d573f8,traveltime2022,relation_scinex,qwen3-8b,Butterworth low-pass filter,producedby,our model,Model,ResearchArtifact → ResearchProcess  |  Links a research artifact back to the research process that generated it,3.3.2. Filtering Method,we chose the Butterworth low-pass filter [28] as part of our model.,INCORRECT,"Sentence says filter is part of the model, not produced by it; predicate expects artifact produced by process."
ae5bba044bfc,videoseg2025,relation_scinex,qwen3-8b,this study,produces,efficient models and segmentation procedures,Other,ResearchProcess → ResearchArtifact  |  Relates a research process to the research artifact it generates as output,V CONCLUSION,this study lays the groundwork by identifying efficient models and segmentation procedures.,PARTIAL,"Sentence says the study identifies efficient models, not explicitly that it produces them; predicate domain fits but relation is weaker."
773c192366d1,gamlprop2025,relation_scinex,qwen3-8b,training set,splitfrom,five segments,Dataset,Dataset → Dataset  |  Records that a dataset partition was derived from a larger source dataset,2.1 Model Development and Cross Validation,"Within the training set, the data were further partitioned into five segments to facilitate algorithm tuning and evaluation.",INCORRECT,"Triple reverses direction; source says five segments are split from training set, not the opposite."
5cb056806885,strabismus2026,relation_scinex,qwen3-8b,Siriraj Research Development Fund,supports,This study,Other,ExperimentalMeasurement → ExperimentalOutcome  |  Links a quantitative experimental measurement to the qualitative conclusion it provides evidence for,Funding,"This study was supported by Siriraj Research Development Fund (Managed by Routine to Research: R2R), Grant Number (IO) R016635038.",PARTIAL,"Sentence states support, but predicate expects ExperimentalMeasurement→ExperimentalOutcome, mismatching domain/range"
4983e5ff9785,traveltime2022,relation_scinex,qwen3-8b,LSTM,trainedon,the experiment in Section 3.4.1,Other,Model → TrainingDataset  |  Directly links a model to the training dataset used to optimise its parameters during the learning phase,3.4.2. Experiment: Choosing a Self-Attention,LSTM: The setting was the same as that in the experiment in Section 3.4.1,INCORRECT,Sentence does not explicitly say LSTM was trained on that experiment and object is not a training dataset
5bc3e9c638c9,textaug2023,relation_scinex,qwen3-8b,CNN's combination deep learning methodology,uses,classifying tweets about traffic accidents into four categories,Task,ResearchProcess → ResearchArtifact  |  Relates a research process to a research artifact it consumes as input,I INTRODUCTION,A recent method involves classifying tweets about traffic accidents into four categories using CNN's combination deep learning methodology and pre-trained BERT [4].,INCORRECT,"Predicate expects a process using an artifact; sentence reverses relation and object is a task, not an artifact"
a356e099492b,osmotic2026,relation,qwen3-8b,UNIFAC model,achieves,predict the properties of untested molecules,ResearchObjective,ResearchProcess → ResearchObjective  |  use when a model/method attains a specific result or goal. USE THIS instead of reports when subject is a Model,Abstract,The UNIFAC model offers the capability to predict the properties of untested molecules and facilitate the modification of chemical behavior.,PARTIAL,"Sentence describes capability, but predicate requires a ResearchProcess; UNIFAC model is a model, not a process"
5183207f063a,reststop2018,relation,qwen3-8b,the report,addresses,accuracy of our approach,Concept,"ResearchProcess/Paper → ResearchContext  |  subject must be a Paper, Model, or Method (never a ResearchTask). Object is a domain/task/objective the subject targets. STRICT: Do NOT use when a task is the subject — tasks ARE ResearchContext, they cannot address themselves",4.1. Experiment,"6) After the experiment is executed, the result becomes in form of (s0→s1→s2, vtype, time1, AUC). In this step, the report is generated by grouping the vtype and time, time1 in terms of daytime and nighttime with the average of AUC in these groups in order to demonstrate the accuracy of our approach.",CORRECT,Report (paper) explicitly generated to demonstrate/ address accuracy of the approach
e7f170f56931,parkingyolo2023,relation,qwen3-8b,"King Mongkut's Institute of Technology, Ladkrabang",affiliatedwith,KMITL,Other,Agent → Organisation  |  use for institutional affiliation,3.1. Dataset,"the dataset was comprised of video footage obtained from CCTV cameras installed at King Mongkut's Institute of Technology, Ladkrabang (KMITL).",INCORRECT,Subject and object refer to the same institute; not an affiliation relation and domain mismatch
aac933cfe1ef,vehiclemake2025,relation,qwen3-8b,GoogLeNet,cites,Inception module (v1),Concept,AcademicPaper → AcademicPaper  |  use when a paper cites another paper by name,C. DEPTH-WISE SEPARABLE CONVOLUTION,"The 1 × 1 convolution method became more well-known through GoogLeNet [25], also known as the Inception module (v1), which used 1 × 1 convolution to reduce the number of computations, helping to create a smaller model while maintaining similar classification accuracy .",INCORRECT,"Sentence does not describe a citation; Inception module is not a paper, violating predicate domain"
d6d34ae56ec3,traveltime2022,relation,qwen3-8b,SA-LSTM,comparesagainst,LSTM only,Model,Model → Model  |  BOTH subject and object must be named Models. Use when the paper explicitly benchmarks one model against another. Citation keys like 'Smith et al. (2019)' are NOT valid — use the model name,3.3.3. Self-Attention LSTM (SA-LSTM),"In our case, the comparison between the LSTM only and the SA-LSTM models guided us to choose the SA-LSTM.",CORRECT,Explicit comparison between two named models matches Model→Model predicate
bb7a8653506f,eyelandmark2024,relation,qwen3-8b,final dataset,comprises,face gazing side,Other,"ResearchProcess → ResearchProcess  |  BOTH subject and object must be processes/methods. Object must be an explicitly named sub-process or component — NOT a dataset, representation, or result",IV RESULT AND DISCUSSION,"The final dataset, it comprises of 924 rows and 12 columns, including image name, cropped eye side, face gazing side, and 9 landmarks.",INCORRECT,"Subject is a dataset, object is a column; predicate requires ResearchProcess→ResearchProcess"
1310a343d62c,oxidecrack2025,relation,qwen3-8b,K-Fold Cross-Validation,configures,K is set to be 3,Concept,ExperimentalSpecification → Experiment  |  use for explicit hyperparameter or setup relationships,Data analytics,"Each experiment underwent testing through K-Fold Cross-Validation, where K is set to be 3, as depicted in Fig.",PARTIAL,"Sentence links K-Fold CV to K=3, but object is a parameter setting, not an Experiment as required by predicate"
ec14d437b63d,pesticide2025,relation,qwen3-8b,"low-cost, portable spectrophotometer",designedfor,utilization of smartphone cameras for capturing spectral images,Task,Model → ResearchTask  |  use ONLY when the paper explicitly states the model was designed/built/intended for a specific task,2.2. Low-cost portable spectrophotometer,"A low-cost, portable spectrophotometer was designed to enable the utilization of smartphone cameras for capturing spectral images",CORRECT,Sentence explicitly states the spectrophotometer was designed for that task and domain/range match.
8535275485d5,csysguard2024,relation,qwen3-8b,cSys- Guard,employs,ensemble machine -learning approach,Method,Organisation → Person  |  use for employment relationships,B. RELATED WORK,cSys- Guard employs an ensemble machine -learning approach that leverages the unique strengths of various models to achieve robust predictive capabilities.,INCORRECT,"Predicate expects Organisation→Person; object is a machine‑learning approach, not a Person."
df09f3145b4d,parkingyolo2023,relation,qwen3-8b,Object tracking,encompasses,Single Object Tracking (SOT),Task,"ResearchDomain → ResearchTask  |  subject MUST be a broad domain (NLP, Computer Vision, etc.). Object is a specific task within that domain. NEVER use a ResearchTask as the subject — tasks cannot encompass domains",2.2. Vehicle Tracking,Single Object Tracking (SOT) and Multiple Object Tracking (MOT) are the two cat- egories into which object tracking can be subdivided [30].,CORRECT,"Sentence says object tracking is subdivided into SOT, matching ResearchDomain→ResearchTask."
