triple_id,paper,extractor,model,subject,predicate,object,object_type,predicate_definition,section,source_sentence,verdict,note
f224bfafddcb,strabismus2026,relation_scinex,qwen3-235b,dataset,splitfrom,training and testing sets,Dataset,Dataset → Dataset  |  Records that a dataset partition was derived from a larger source dataset,Oversampling technique using SMOTE,"In addition, the dataset was first divided into training and testing sets prior to oversampling, ensuring that SMOTE was applied to the training data and thus avoiding any data leakage into the test set.",CORRECT,"Sentence explicitly says the dataset was divided into training and testing sets, matching Dataset→Dataset"
7db9cc46787c,strabismus2026,relation_scinex,qwen3-235b,Rule 1,supports,lower values are linked to strabismus,Other,ExperimentalMeasurement → ExperimentalOutcome  |  Links a quantitative experimental measurement to the qualitative conclusion it provides evidence for,Classification using random forest,"In this context, Rule 1 indicates that lower values are linked to strabismus , whereas Rule 2 reflects the alternative condition.",INCORRECT,Rule 1 is not an ExperimentalMeasurement; predicate domain mismatch
0ba58440c5a7,strabismus2026,relation_scinex,qwen3-235b,Random Forest (RF),trainedon,SMOTE-adjusted data,Dataset,Model → TrainingDataset  |  Directly links a model to the training dataset used to optimise its parameters during the learning phase,Result of strabismus classification,"The seven classifiers evaluated—Logistic Regression (LR), Decision Tree (DT), Naïve Bayes (NB), Random Forest (RF), K-Nearest Neighbors (KNN), Artificial Neural Networks (ANN), and Support Vector Machines (SVM)—were trained using 4-fold cross-validation with SMOTE-adjusted data balancing.",CORRECT,Sentence explicitly states Random Forest was trained with SMOTE-adjusted data
da442c7628c8,strabismus2026,relation_scinex,qwen3-235b,Artificial Neural Networks (ANN),trainedon,SMOTE-adjusted data,Dataset,Model → TrainingDataset  |  Directly links a model to the training dataset used to optimise its parameters during the learning phase,Result of strabismus classification,"The seven classifiers evaluated—Logistic Regression (LR), Decision Tree (DT), Naïve Bayes (NB), Random Forest (RF), K-Nearest Neighbors (KNN), Artificial Neural Networks (ANN), and Support Vector Machines (SVM)—were trained using 4-fold cross-validation with SMOTE-adjusted data balancing.",CORRECT,Sentence explicitly states ANN was trained with SMOTE-adjusted data
314742564555,strabismus2026,relation_scinex,qwen3-235b,RT-DETR,trainedon,complete eye landmark dataset,Dataset,Model → TrainingDataset  |  Directly links a model to the training dataset used to optimise its parameters during the learning phase,Final prediction models,The RT-DETR model was finalized by training on the complete eye landmark dataset.,CORRECT,Sentence explicitly states RT-DETR was trained on the complete eye landmark dataset
b9d4cf06c5e9,strabismus2026,relation_scinex,qwen3-235b,RT-DETR,uses,object detection,Method,ResearchProcess → ResearchArtifact  |  Relates a research process to a research artifact it consumes as input,Technological reviews,"This study employs several techniques, including object detection using RT-DETR, multiple machine learning classifiers, and oversampling using the Synthetic Minority Oversampling Technique (SMOTE).",PARTIAL,"RT-DETR is a model, not a ResearchProcess; predicate expects a process using an artifact"
b4f3503699ce,trafficspeed2021,relation_scinex,qwen3-235b,KM Stone,evaluatedon,KM Stone,Dataset,Experiment → Dataset  |  Directly links an experiment to the dataset used to assess the final performance of its model(s),II DATA PREPARATION,"Next, the other input dataset is the km stones database, KM Stone, that contains km_label (including road number and km), lat (latitude), and lon (longitude).",INCORRECT,Both subject and object are the same dataset; subject is not an Experiment and violates domain/range
d2a5949ede98,trafficspeed2021,relation_scinex,qwen3-235b,To Map KM Stone and Speed,produces,KM Stone Speed,Dataset,ResearchProcess → ResearchArtifact  |  Relates a research process to the research artifact it generates as output,II DATA PREPARATION,"After that, in the 1st step ""To Map KM Stone and Speed"" in Fig. 1., we calculated the average of speeds and the the count of vehicles passing each km stone in every 5 minutes.",PARTIAL,The sentence describes calculations but does not explicitly state that the process produces the named artifact
a2853b244c2b,traveltime2022,relation_scinex,qwen3-235b,LSTM,achievesresult,MAE of 27.12,ExperimentalResult,Model → ExperimentalResult  |  Links a model to an experimental result (metric outcome) it achieves.,4.1. Results of Baselines,"In this table, the MAE of the LSTM technique was 27.12, which was better than the result for ARIMA, SVR, and ConvLSTM.",CORRECT,Sentence explicitly says LSTM achieved MAE 27.12; domain matches Model → ExperimentalResult
82c9bfade800,traveltime2022,relation_scinex,qwen3-235b,ARIMA,comparesagainst,LSTM,Model,Model → Model  |  Associates a model with another model to which it is directly compared in an experiment,3.4. Experiments,"First, the time-series-based prediction techniques ARIMA, SVR, LSTM, and ConvLSTM were compared to decide which one would be the baseline.",CORRECT,Sentence explicitly states ARIMA was compared with LSTM; domain matches Model → Model
e7db8793527c,traveltime2022,relation_scinex,qwen3-235b,SA-LSTM,producedby,addition of attention to LSTM,ResearchProcess,ResearchArtifact → ResearchProcess  |  Links a research artifact back to the research process that generated it,2.1. Travel Time Prediction Techniques,"In addition, the LSTM can be improved by the addition of attention, such as self-attention, so it becomes a self-attention LSTM (SA-LSTM).",CORRECT,Sentence explicitly indicates SA‑LSTM is produced by adding attention to LSTM; fits ResearchArtifact → ResearchProcess
2fa5eae8fa93,traveltime2022,relation_scinex,qwen3-235b,ordered TTR dataset,splitfrom,road,Dataset,Dataset → Dataset  |  Records that a dataset partition was derived from a larger source dataset,3.4. Experiments,"In our experiment, we evaluated the performance of each model using a train–test split. In this case, the ordered TTR dataset of each road was split into third sets: a training set (60%), a validation set (20%), and a test set (20%), as shown in Figure 7a.",INCORRECT,Object 'road' is not a Dataset and the relation described is not a split-from relationship
00febc0fcd00,traveltime2022,relation_scinex,qwen3-235b,time-series data,splitfrom,training set,Dataset,Dataset → Dataset  |  Records that a dataset partition was derived from a larger source dataset,5. Conclusions,"The raw data, together with road data from Thailand, were processed into time-series data of the average hourly travel time on each road segment in 2019, and the time-series data were split into a training set and a test set, where the sliding window size was 24.",INCORRECT,"Direction reversed: training set is derived from time‑series data, not the other way around"
db435388dce3,ugmo2024,relation_scinex,qwen3-235b,YOLOv8,employs,human pose estimation,Method,Organisation → Person  |  Associates an organisation with the persons who work for or are institutionally employed by it at the time of a research publication,2. Method,This posture tracking makes use of the YOLOv8 model's potent human pose estimation capabilities.,INCORRECT,"YOLOv8 is a model, not an Organisation, and human pose estimation is not a Person; predicate mismatch"
0a8aa65bc20b,vehiclemake2025,relation_scinex,qwen3-235b,Testing with Depth-wise Separable Convolution,achieves,reduced the number of parameters,ExperimentalResult,ResearchProcess → ResearchObjective  |  Links a research process to the research objective it fulfils,VI CONCLUSION,Testing with Depth-wise Separable Convolution reduced the number of parameters but also decreased accuracy .,PARTIAL,"Subject is a research process, but object is a result description, not a clearly defined ResearchObjective"
0da7a7ab3dd2,vehiclemake2025,relation_scinex,qwen3-235b,CTv1 model,achieves,power consumption of 20 mWh,ExperimentalResult,ResearchProcess → ResearchObjective  |  Links a research process to the research objective it fulfils,VI CONCLUSION,the CTv1 model operated with an average processing time of 1 second per image and a power consumption of 20 mWh.,INCORRECT,"Predicate expects ResearchProcess→ResearchObjective, but subject is a model and object is a power metric, not a research objective."
f43da19ef7ee,vehiclemake2025,relation_scinex,qwen3-235b,Yolo11m-cls,achievesresult,power consumption of 126 mWh,ExperimentalResult,Model → ExperimentalResult  |  Links a model to an experimental result (metric outcome) it achieves.,B. RESULT AND EVALUATION,"InceptionV3 had a power consumption of 90 mWh, Yolo11m-cls of 126 mWh, and ResNet50 of 103 mWh, with each having an average time exceeding 5 seconds.",CORRECT,Sentence explicitly states Yolo11m-cls power consumption of 126 mWh; predicate fits Model→ExperimentalResult.
ca731b5add89,vehiclemake2025,relation_scinex,qwen3-235b,CNN model,designedfor,recognizing and classifying vehicle makes from front-view images,Task,"Model → ResearchTask  |  Associates a model with the research task it was specifically designed or optimised to solve, such as a transformer model designed for machine translation or a CNN designed for image classification",I INTRODUCTION,"This study presents a CNN model for recognizing and classifying vehicle makes from front-view images, designed to be small enough for resource-constrained systems .",CORRECT,Sentence explicitly says the CNN model is for recognizing and classifying vehicle makes from front‑view images; predicate fits Model→ResearchTask.
00ab945117e6,vehiclemake2025,relation_scinex,qwen3-235b,CNN model,designedfor,recognizing vehicle makes from front-view images,Task,"Model → ResearchTask  |  Associates a model with the research task it was specifically designed or optimised to solve, such as a transformer model designed for machine translation or a CNN designed for image classification",III METHOD,"The former part discusses the structure of the CNN model designed for recognizing vehicle makes from front- view images, including a version of the model reduced in size using Depth-wise Separable Convolution and 1 × 1 Convolution Dimension Reduction.",CORRECT,Sentence explicitly mentions the CNN model designed for recognizing vehicle makes from front‑view images; predicate fits Model→ResearchTask.
0494435f4e1b,vehiclemake2025,relation_scinex,qwen3-235b,Lightweight Recurrent Attention Unit,evaluatedon,NTOU-MMR,Dataset,Experiment → Dataset  |  Directly links an experiment to the dataset used to assess the final performance of its model(s),II LITERATURE REVIEW,"Using their developed Lightweight Recurrent Attention Unit (LRAU), Boukerche and Ma [11] also tested InceptionV3 (along with ResNet50 and VGG16) to improve classification performance on well-known VMMR datasets such as Stanford Cars, CompCars, and NTOU-MMR.",INCORRECT,"LRAU is a model, not an Experiment, and the sentence does not state LRAU was evaluated on NTOU‑MMR."
c07dfd7e532b,vehiclemake2025,relation_scinex,qwen3-235b,Lightweight Recurrent Attention Unit,evaluatedon,Stanford Cars,Dataset,Experiment → Dataset  |  Directly links an experiment to the dataset used to assess the final performance of its model(s),II LITERATURE REVIEW,"Using their developed Lightweight Recurrent Attention Unit (LRAU), Boukerche and Ma [11] also tested InceptionV3 (along with ResNet50 and VGG16) to improve classification performance on well-known VMMR datasets such as Stanford Cars, CompCars, and NTOU-MMR.",INCORRECT,Same domain mismatch: LRAU is not an Experiment and the sentence does not claim it was evaluated on Stanford Cars.
52404d2c1476,vehiclemake2025,relation_scinex,qwen3-235b,Lightweight Recurrent Attention Unit,evaluatedon,CompCars,Dataset,Experiment → Dataset  |  Directly links an experiment to the dataset used to assess the final performance of its model(s),II LITERATURE REVIEW,"Using their developed Lightweight Recurrent Attention Unit (LRAU), Boukerche and Ma [11] also tested InceptionV3 (along with ResNet50 and VGG16) to improve classification performance on well-known VMMR datasets such as Stanford Cars, CompCars, and NTOU-MMR.",INCORRECT,Same issue as above; LRAU is not an Experiment and no explicit evaluation on CompCars is given.
f81f4850082b,vehiclemake2025,relation_scinex,qwen3-235b,dataset,producedby,our study,ResearchProcess,ResearchArtifact → ResearchProcess  |  Links a research artifact back to the research process that generated it,III METHOD,"In our study, the dataset was collected from images of cars with the same viewpoint as ones captured from free flow toll systems in Thailand.",CORRECT,Sentence explicitly links the dataset (artifact) to being collected in ‘our study’ (process); predicate matches ResearchArtifact→ResearchProcess.
5c1129de7732,vehiclemake2025,relation_scinex,qwen3-235b,CTv1,producedby,preliminary model structure,ResearchArtifact,ResearchArtifact → ResearchProcess  |  Links a research artifact back to the research process that generated it,B. PROPOSED CCN MODEL,"After establishing the feature extraction using Filter-Blocks, a preliminary model structure was introduced. This structure, built from the three types of Filter-Blocks, is named ''CTv1''.",INCORRECT,"Object ‘preliminary model structure’ is not a ResearchProcess; CTv1 is the artifact, not produced by that structure."
906c92fa2409,vehiclemake2025,relation_scinex,qwen3-235b,dataset,splitfrom,images of cars,Dataset,Dataset → Dataset  |  Records that a dataset partition was derived from a larger source dataset,III METHOD,"In our study, the dataset was collected from images of cars with the same viewpoint as ones captured from free flow toll systems in Thailand.",CORRECT,"Sentence explicitly states the dataset was collected from images of cars, matching Dataset→Dataset split relationship."
451304893adc,videoseg2025,relation_scinex,qwen3-235b,Segment Anything Model (SAM2),achieves,comparable color proportions,ExperimentalResult,ResearchProcess → ResearchObjective  |  Links a research process to the research objective it fulfils,V CONCLUSION,"While the Segment Anything Model (SAM2) and YOLOv8 both attain comparable color proportions, YOLOv8 exhibits marginally superior overall suppression.",PARTIAL,"Subject is a model, not a ResearchProcess; object not a ResearchObjective despite explicit statement"
a62a08cf939b,videoseg2025,relation_scinex,qwen3-235b,YOLOv8,achievesresult,reduced memory requirements,ExperimentalResult,Model → ExperimentalResult  |  Links a model to an experimental result (metric outcome) it achieves.,IV RESULTS,The diminished processing duration (approximately 5.5 times swifter than SAM2) coupled with reduced memory requirements renders YOLOv8 a more computationally efficient alternative.,CORRECT,Explicitly states reduced memory requirements; predicate matches Model→ExperimentalResult
07254a7374d2,videoseg2025,relation_scinex,qwen3-235b,SAM2,achievesresult,superior Dice and IoU scores,Metric,Model → ExperimentalResult  |  Links a model to an experimental result (metric outcome) it achieves.,IV RESULTS,SAM2 stands out with superior Dice and IoU scores compared to YOLOv8 making it ideal for precision-critical applications more than YOLOv8,CORRECT,Explicitly states superior Dice and IoU scores; predicate matches Model→ExperimentalResult
afa6a46640f0,videoseg2025,relation_scinex,qwen3-235b,SAM2,addresses,efficiency challenges in surgical video segmentation,Concept,Publication/ResearchProcess → ResearchContext  |  Links a publication or a research process to the research context element it targets,II LITERATURE REVIEW,"[12] address efficiency challenges in surgical video segmentation by implementing an Efficient Frame Pruning mechanism, achieving a 3x increase in frames per second compared to vanilla SAM2.",INCORRECT,"Subject should be a publication/process, not SAM2; sentence attributes the action to reference [12]"
b09291c257a1,videoseg2025,relation_scinex,qwen3-235b,SAM2,employs,YOLOv8,Model,Organisation → Person  |  Associates an organisation with the persons who work for or are institutionally employed by it at the time of a research publication,III METHOD,"The YOLOv8 object detection model was employed to execute bounding box detections as seen in Fig. 3, thereby creating bounding boxes for SAM2 to indicate the regions designated for segmentation.",INCORRECT,Predicate expects Organisation→Person; both terms are models and sentence does not claim SAM2 employs YOLOv8
26f1390f5cfd,videoseg2025,relation_scinex,qwen3-235b,SAM2,evaluatedon,overlay frames,Dataset,Experiment → Dataset  |  Directly links an experiment to the dataset used to assess the final performance of its model(s),IV RESULTS,"Once the color thresholds were defined, all overlay frames from YOLOv8 and SAM2 were evaluated.",INCORRECT,"Subject is a model, not an Experiment; sentence says overlay frames were evaluated, not SAM2 evaluated on them"
3eb5bc6370cf,videoseg2025,relation_scinex,qwen3-235b,Dice coefficient,evaluates,good segmentation results,ExperimentalResult,EvaluationMetric → ExperimentalResult  |  Links an evaluation metric to the experimental result it quantitatively assesses,IV RESULTS,"This section evaluates the performance of the model, by using metrics Dice coefficient and IoU as summarized in Table II",PARTIAL,"Sentence mentions using Dice coefficient for evaluation but does not explicitly state it evaluates ""good segmentation results"""
6264c75f25e0,videoseg2025,relation_scinex,qwen3-235b,YOLOv8,producedby,Ultralytics,Organisation,ResearchArtifact → ResearchProcess  |  Links a research artifact back to the research process that generated it,II LITERATURE REVIEW,"First, YOLOv8, developed by Ultralytics [4], exhibits superior performance compared to its YOLO predecessors with respect to both processing speed and accuracy.",PARTIAL,"Relation is correct (YOLOv8 produced by Ultralytics) but predicate expects ResearchArtifact→ResearchProcess, not matching domain"
efbfcc4d1472,videoseg2025,relation_scinex,qwen3-235b,results,supports,foundation for a complete system,Concept,ExperimentalMeasurement → ExperimentalOutcome  |  Links a quantitative experimental measurement to the qualitative conclusion it provides evidence for,Abstract,"The results establish the foundation for a complete system that combines inpainting, segmentation, and detection to produce polished, customized graduation video clips.",CORRECT,Sentence explicitly says results establish foundation; predicate matches ExperimentalMeasurement→ExperimentalOutcome
e9b96da3ed16,videoseg2025,relation_scinex,qwen3-235b,Segment Anything Model (SAM),uses,simple prompts,Method,ResearchProcess → ResearchArtifact  |  Relates a research process to a research artifact it consumes as input,II LITERATURE REVIEW,"Second, the Segment Anything Model (SAM), created by Kirillov et al. [9], is a powerful tool for segmenting any object in an image using simple prompts.",PARTIAL,"Subject is a model, not a ResearchProcess; predicate domain mismatch despite explicit use of simple prompts"
