triple_id,paper,extractor,model,subject,predicate,object,object_type,predicate_definition,section,source_sentence,verdict,note
8afc301874e6,traveltime2022,relation,gemma3-12b,Table 4,reports,experiment in Section 3.4.2,ResearchProcess,AcademicPaper → ResearchProcess  |  subject MUST be the paper itself (rare in fixed extraction — only use when the sentence is about what the paper as a whole describes). Do NOT use with Model or Method as subject — use achieves instead,4.2. Results of Self-Attention LSTM,"Secondly, Table 4 shows the results of the experiment in Section 3.4.2, performed in order to choose a self-attention for the LSTM.",,
bca4073182ff,traveltime2022,relation,gemma3-12b,LSTM,reports,similar performances,Concept,AcademicPaper → ResearchProcess  |  subject MUST be the paper itself (rare in fixed extraction — only use when the sentence is about what the paper as a whole describes). Do NOT use with Model or Method as subject — use achieves instead,2.2. Review of Related Studies,"In the experiment results, the LSTM, BiLSTM, and SARIMAX showed similar performances.",,
232823a14a2f,traveltime2022,relation,gemma3-12b,TTR dataset,splitfrom,test set,Dataset,Dataset → Dataset  |  use for train/dev/test partition relationships,3.4. Experiments,"In our experiment, we evaluated the performance of each model using a train–test split. In this case, the ordered TTR dataset of each road was split into third sets: a training set (60%), a validation set (20%), and a test set (20%), as shown in Figure 7a.",,
694a340ac4fa,traveltime2022,relation,gemma3-12b,TTR dataset,splitfrom,training set,Dataset,Dataset → Dataset  |  use for train/dev/test partition relationships,3.4. Experiments,"In our experiment, we evaluated the performance of each model using a train–test split. In this case, the ordered TTR dataset of each road was split into third sets: a training set (60%), a validation set (20%), and a test set (20%), as shown in Figure 7a.",,
d7649f7e3fe2,traveltime2022,relation,gemma3-12b,road data,supports,selection of road segments,Task,ExperimentalMeasurement → ExperimentalOutcome  |  use when a specific number backs up a qualitative conclusion,4.6. Discussion,The road data were also used to support the selection of road segments that had a high occurrence of vehicles passing through them.,,
e972cd8aff2d,traveltime2022,relation,gemma3-12b,ConvLSTM,trainedon,50 epochs,Experiment,Model → TrainingDataset  |  use only for named training corpora/datasets,4.5. Computation Time,"For the deep learning approaches from the ConvLSTM onwards, it was evaluated by 50 epochs.",,
7d4da6d5209c,ugmo2024,relation,gemma3-12b,YOLOv8,produces,17 key points,Dataset,ResearchProcess → ResearchArtifact  |  use when a process explicitly creates a new artifact,2. Method,"The result from YOLOv8 pose estimation contains 17 key points, as shown in Fig 4.",,
1e521b28ea60,ugmo2024,relation,gemma3-12b,Pitiyanuwat,publishedin,International Handbook on Education in South East Asia,PublicationVenue,AcademicPaper → PublicationVenue  |  use for journal/conference names only,3. Result,"Pitiyanuwat, ""Higher education in Thailand,"" in International Handbook on Education in South East Asia, Springer, 2022, pp.",,
c51970d864e1,vehiclemake2025,relation,gemma3-12b,VGG16,designedfor,1000 classes,Task,Model → ResearchTask  |  use ONLY when the paper explicitly states the model was designed/built/intended for a specific task,C. DEPTH-WISE SEPARABLE CONVOLUTION,"The structure of some CNN models is designed to recognize a large number of classes, such as 1000 classes (VGG16, ResNet50, Inception).",,
5408bf1f0c1e,vehiclemake2025,relation,gemma3-12b,ResNet50,designedfor,1000 classes,Task,Model → ResearchTask  |  use ONLY when the paper explicitly states the model was designed/built/intended for a specific task,C. DEPTH-WISE SEPARABLE CONVOLUTION,"The structure of some CNN models is designed to recognize a large number of classes, such as 1000 classes (VGG16, ResNet50, Inception).",,
4539ad12af92,vehiclemake2025,relation,gemma3-12b,filter-block-DR,employs,dimension reduction method,Method,Organisation → Person  |  use for employment relationships,B. PROPOSED CCN MODEL,"filter-block-DW applied depth-wise separatable convolu- tional method, and filter-block-DR applied dimension reduc- tion method.",,
5dd2d47aeba5,vehiclemake2025,relation,gemma3-12b,CNN technology,encompasses,classification,Task,"ResearchDomain → ResearchTask  |  subject MUST be a broad domain (NLP, Computer Vision, etc.). Object is a specific task within that domain. NEVER use a ResearchTask as the subject — tasks cannot encompass domains",II LITERATURE REVIEW,These studies demonstrate the broad use and ongoing advancement of CNN technology for the classification and recognition of vehicle makes and models.,,
4211a083abf0,vehiclemake2025,relation,gemma3-12b,VGG16,evaluatedon,Raspberry Pi 3 Model B,Dataset,Model/Experiment → Dataset  |  use when a model or experiment is explicitly tested on a named benchmark/dataset. Subject can be Model as shorthand for the experiment involving that model,B. RESULT AND EVALUATION,The VGG16 model could not run on the Raspberry Pi 3 Model B due to insufficient memory as indicated by the operating system .,,
a6b3cc8bf788,vehiclemake2025,relation,gemma3-12b,F1 weight average,evaluates,decreasing,Concept,"EvaluationMetric → ExperimentalResult  |  subject MUST be a named metric (e.g. F1, Accuracy, BLEU, RMSE, WER). Object must be a SPECIFIC numeric result (e.g. '88.5 on the test set') — NOT a full descriptive sentence",A. MODEL ARCHITECTURE,The test results graph indicated a linear trend of the F1 weight average decreasing.,,
74b2c40fdfd4,vehiclemake2025,relation,gemma3-12b,Raspberry Pi 3 Model B,locatedin,Thailand,Place,Organisation → Place  |  use for physical location,I INTRODUCTION,Experiments showed larger models slowed processing on the Raspberry Pi 3 Model B.,,
fb4ffeab6de2,vehiclemake2025,relation,gemma3-12b,dataset,splitfrom,other research projects,Dataset,Dataset → Dataset  |  use for train/dev/test partition relationships,III METHOD,This dataset was self-collected in the same manner as other research projects which generally gathered their own datasets [29].,,
b581ed2b4a49,vehiclemake2025,relation,gemma3-12b,ResNet50,trainedon,VMMR datasets,Dataset,Model → TrainingDataset  |  use only for named training corpora/datasets,II LITERATURE REVIEW,"To enhance vehicle make and model classification across multiple VMMR datasets, Boukerche and Ma [11] applied their LRAU to the ResNet50 model (along with VGG16 and InceptionV3).",,
d8f3a7c90c44,vehiclemake2025,relation,gemma3-12b,Yolo11m-cls,trainedon,Ultralytics,Tool,Model → TrainingDataset  |  use only for named training corpora/datasets,A. EXPERIMENTAL PREPARATION,"For the vehicle brand classification experiment, all base models (VGG16 [35], InceptionV3 [9], ResNet50 [2], and MobileNet [15], Yolo11m-cls [31]) were used as pre-built models available in TensorFlow except for Yolo, which comes with tools from Ultralytics [31] and is trained from scratch.",,
30ebeeeee9c7,vehiclemake2025,relation,gemma3-12b,Yolo,uses,vehicle parts,Other,"ResearchProcess → ResearchArtifact  |  use when a method/model explicitly consumes a tool, dataset, or architecture",III METHOD,"The initial images captured by the vehicle detection camera are cropped using Yolo [30], [31] to isolate only the vehicle parts.",,
b0c4ff3101f7,videoseg2025,relation,gemma3-12b,YOLOv8,addresses,pose estimation,Task,"ResearchProcess/Paper → ResearchContext  |  subject must be a Paper, Model, or Method (never a ResearchTask). Object is a domain/task/objective the subject targets. STRICT: Do NOT use when a task is the subject — tasks ARE ResearchContext, they cannot address themselves",II LITERATURE REVIEW,"YOLOv8 establishes a comprehensive framework for model training, thereby facilitating the execution of critical tasks such as object detection, instance segmentation, image classification, and pose estimation.",,
922679ac2d2a,videoseg2025,relation,gemma3-12b,YOLOv8,comparesagainst,YOLO predecessors,Model,Model → Model  |  BOTH subject and object must be named Models. Use when the paper explicitly benchmarks one model against another. Citation keys like 'Smith et al. (2019)' are NOT valid — use the model name,II LITERATURE REVIEW,"First, YOLOv8, developed by Ultralytics [4], exhibits superior performance compared to its YOLO predecessors with respect to both processing speed and accuracy.",,
7856b6f1e2ae,videoseg2025,relation,gemma3-12b,Nvidia Geforce 4060RTX 8GB,locatedin,computing system,System,Organisation → Place  |  use for physical location,III METHOD,The assessment was performed on a computing system outfitted with an Nvidia Geforce 4060RTX 8GB.,,
fa10959d3da4,videoseg2025,relation,gemma3-12b,SAM 2,writtenby,Ravi et al. [10],Author,AcademicPaper → Author  |  use only for explicit author attribution,II LITERATURE REVIEW,"SAM 2, introduced by Ravi et al. [10], expands the model to handle video data instead of just images.",,
ca7ce23f5835,videoseg2025,relation,gemma3-12b,Segment Anything Model,writtenby,Kirillov et al. [9],Author,AcademicPaper → Author  |  use only for explicit author attribution,II LITERATURE REVIEW,"Second, the Segment Anything Model (SAM), created by Kirillov et al. [9], is a powerful tool for segmenting any object in an image using simple prompts.",,
