triple_id,paper,extractor,model,subject,predicate,object,object_type,predicate_definition,section,source_sentence,verdict,note
83cb49e53603,vehiclemake2025,relation_scinex,qwen3-8b-v2,camera,configures,height of 5.3 meters from the road surface,ExperimentalSpecification,"ExperimentalSpecification → Experiment  |  Associates an experimental specification with the experiment it governs, establishing the conditions under which the experiment runs or the criteria by which its results are assessed",III METHOD,"To setup the viewpoint camera like the toll plazas, our camera was installed at a height of 5.3 meters from the road surface, with a detection range of approximately 7 meters, shown in FIGURE 6.",,
a561ae2aae89,vehiclemake2025,relation_scinex,qwen3-8b-v2,Convolutional Neural Networks (CNNs),designedfor,image classification and recognition,Task,"Model → ResearchTask  |  Associates a model with the research task it was specifically designed or optimised to solve, such as a transformer model designed for machine translation or a CNN designed for image classification",I INTRODUCTION,Convolutional Neural Networks (CNNs) are developed for image classification and recognition,,
b29cf8b42368,vehiclemake2025,relation_scinex,qwen3-8b-v2,MobileNet,designedfor,CNN model that is not large,Task,"Model → ResearchTask  |  Associates a model with the research task it was specifically designed or optimised to solve, such as a transformer model designed for machine translation or a CNN designed for image classification",C. DEPTH-WISE SEPARABLE CONVOLUTION,"An example of its application is MobileNet [15], where the research aims to create a CNN model that is not large, making it suitable for use on smartphones.",,
4d01af1ece0a,vehiclemake2025,relation_scinex,qwen3-8b-v2,MobileNet,employs,Depth-wise Separable Convolution method,Method,Organisation → Person  |  Associates an organisation with the persons who work for or are institutionally employed by it at the time of a research publication,C. DEPTH-WISE SEPARABLE CONVOLUTION,"An example of its application is MobileNet [15], where the research aims to create a CNN model that is not large, making it suitable for use on smartphones.",,
b6e114c289c1,vehiclemake2025,relation_scinex,qwen3-8b-v2,model type,producedby,different filter block,ResearchProcess,ResearchArtifact → ResearchProcess  |  Links a research artifact back to the research process that generated it,III METHOD,Each model type was produced from a different filter block.,,
42aa2cfc7d4d,vehiclemake2025,relation_scinex,qwen3-8b-v2,customized dataset,trainedon,car logos from 30 brands,Dataset,Model → TrainingDataset  |  Directly links a model to the training dataset used to optimise its parameters during the learning phase,II LITERATURE REVIEW,They developed a customized dataset with car logos from 30 brands and altered Yolo to enhance its small object detection capabilities.,,
10b5f632a769,vehiclemake2025,relation_scinex,qwen3-8b-v2,Yolo,trainedon,scratch,Other,Model → TrainingDataset  |  Directly links a model to the training dataset used to optimise its parameters during the learning phase,A. EXPERIMENTAL PREPARATION,"For the vehi- cle brand classification experiment, all base models (VGG16 [35], InceptionV3 [9], ResNet50 [2], and MobileNet [15], Yolo11m-cls [31]) were used as pre-built models available in TensorFlow except for Yolo, which comes with tools from Ultralytics [31] and is trained from scratch.",,
d86e8f687471,vehiclemake2025,relation_scinex,qwen3-8b-v2,CTv1,trainedon,dataset of car images,Dataset,Model → TrainingDataset  |  Directly links a model to the training dataset used to optimise its parameters during the learning phase,B. RESULT AND EVALUATION,"In the experiments conducted on learning and testing car make recognition using CNN models, the well-known base models for classifying vehicle make and model [36], [37] were tested, which included VGG16 [35], InceptionV3 [9], ResNet50 [2], MobileNet [15], Yolo11m-cls [31] and the other three models, which are introduced in this paper, developed from three types of filter-blocks, resulting in three models: CTv1, CTv2-DW, and CTv2-DR.",,
624fe78a6d90,vehiclemake2025,relation_scinex,qwen3-8b-v2,Nearest Class Mean Classifier,uses,Weight Imprinting Based Classifier,Method,ResearchProcess → ResearchArtifact  |  Relates a research process to a research artifact it consumes as input,II LITERATURE REVIEW,They used the Nearest Class Mean Classifier and Weight Imprinting Based Classifier techniques to assess the model's feature embedding outcomes.,,
833f369ee271,videoseg2025,relation_scinex,qwen3-8b-v2,SAM2,addresses,resource deployment,Task,Publication/ResearchProcess → ResearchContext  |  Links a publication or a research process to the research context element it targets,III METHOD,This investigation elucidates the computational efficiency of YOLOv8 and SAM2 concerning both processing speed and resource deployment.,,
705c011e7271,videoseg2025,relation_scinex,qwen3-8b-v2,SAM2 framework,addresses,visual object tracking,Task,Publication/ResearchProcess → ResearchContext  |  Links a publication or a research process to the research context element it targets,II LITERATURE REVIEW,The current progress of SAM2 framework have led to significant improvements in medical image segmentation and visual object tracking.,,
26f1390f5cfd,videoseg2025,relation_scinex,qwen3-8b-v2,SAM2,evaluatedon,overlay frames,Dataset,Experiment → Dataset  |  Directly links an experiment to the dataset used to assess the final performance of its model(s),IV RESULTS,"Once the color thresholds were defined, all overlay frames from YOLOv8 and SAM2 were evaluated.",,
832e211a8052,videoseg2025,relation_scinex,qwen3-8b-v2,Dice coefficient,evaluates,88.5,Metric,EvaluationMetric → ExperimentalResult  |  Links an evaluation metric to the experimental result it quantitatively assesses,III METHOD,The Dice coefficient measures the overlap between the predicted mask and the ground truth mask.,,
257b21dbb385,videoseg2025,relation_scinex,qwen3-8b-v2,SAM 2,producedby,Ravi et al.,Organisation,ResearchArtifact → ResearchProcess  |  Links a research artifact back to the research process that generated it,II LITERATURE REVIEW,"SAM 2, introduced by Ravi et al. [10], expands the model to handle video data instead of just images.",,
ae5bba044bfc,videoseg2025,relation_scinex,qwen3-8b-v2,this study,produces,efficient models and segmentation procedures,Other,ResearchProcess → ResearchArtifact  |  Relates a research process to the research artifact it generates as output,V CONCLUSION,this study lays the groundwork by identifying efficient models and segmentation procedures.,,
4d8feb4fa609,videoseg2025,relation_scinex,qwen3-8b-v2,SAM,supports,top-notch performance in object segmentation,ExperimentalOutcome,ExperimentalMeasurement → ExperimentalOutcome  |  Links a quantitative experimental measurement to the qualitative conclusion it provides evidence for,II LITERATURE REVIEW,SAM combines a strong image encoder with a prompt-based mask generation system to deliver top- notch performance in object segmentation.,,
98d6a3341f6a,videoseg2025,relation_scinex,qwen3-8b-v2,YOLOv8,trainedon,video clips,Dataset,Model → TrainingDataset  |  Directly links a model to the training dataset used to optimise its parameters during the learning phase,III METHOD,"Individual video clips were utilized as inputs for segmentation within the context of the YOLOv8 and SAM2 models, the latter of which necessitates a form of prompting or guidance to accurately delineate specific regions for segmentation.",,
4bb59bdb5e8a,videoseg2025,relation_scinex,qwen3-8b-v2,Segment Anything Model (SAM2),uses,segmentation for graduate detection,Task,ResearchProcess → ResearchArtifact  |  Relates a research process to a research artifact it consumes as input,I INTRODUCTION,"To this end, we utilize the YOLOv8 and the Segment Anything Model (SAM2) segmentation models for graduate detection, which are commonly used in various research studies on object segmentation.",,
44b88c0acbfc,videoseg2025,relation_scinex,qwen3-8b-v2,Red,uses,HSV color space,Method,ResearchProcess → ResearchArtifact  |  Relates a research process to a research artifact it consumes as input,IV RESULTS,The red color is detected using two ranges due to the circular nature of the hue in the HSV color space.,,
