triple_id,paper,extractor,model,subject,predicate,object,object_type,predicate_definition,section,source_sentence,verdict,note
8e4a2bf7e831,traveltime2022,relation,qwen3-8b-v2,the ordered TTR dataset of each road,splitfrom,validation set (20%),Dataset,Dataset → Dataset  |  use for train/dev/test partition relationships,3.4. Experiments,"In this case, the ordered TTR dataset of each road was split into third sets: a training set (60%), a validation set (20%), and a test set (20%), as shown in Figure 7a.",,
d23bc057ce65,traveltime2022,relation,qwen3-8b-v2,input data,splitfrom,road segment,Concept,Dataset → Dataset  |  use for train/dev/test partition relationships,3.3.4. Architecture of Our Travel Time Prediction Model,The input data were the sequences of previous travel times over a period of 24 h that were selected from TTR (Equation (4)) with a given road segment.,,
431ddd3f2cd4,traveltime2022,relation,qwen3-8b-v2,Self-Attention Long Short-Term Memory (SA-LSTM) model,uses,Butterworth low-pass filter,Concept,"ResearchProcess → ResearchArtifact  |  use when a method/model explicitly consumes a tool, dataset, or architecture",Abstract,We adopted the Self-Attention Long Short-Term Memory (SA-LSTM) model with a Butterworth low-pass filter to predict the travel time on each road segment using historical data from the Global Positioning System (GPS) tracking of trucks in Thailand.,,
b28ebb509d63,traveltime2022,relation,qwen3-8b-v2,LSTM,uses,distance,Concept,"ResearchProcess → ResearchArtifact  |  use when a method/model explicitly consumes a tool, dataset, or architecture",2.1. Travel Time Prediction Techniques,"[19] used LSTM for bus travel time prediction by having distance, speed, and start time as the parameters.",,
51e9eaf6529f,traveltime2022,relation,qwen3-8b-v2,LSTM,uses,LSTM model,Model,"ResearchProcess → ResearchArtifact  |  use when a method/model explicitly consumes a tool, dataset, or architecture",3.3.4. Architecture of Our Travel Time Prediction Model,"LSTM() was used to construct an LSTM model based on an input cell state, an input hidden state, and a weight tensor",,
c5e7fa3c4ae4,vehiclemake2025,relation,qwen3-8b-v2,InceptionV3,achieves,0.92 F1 score for predicting Nissan,Metric,ResearchProcess → ResearchObjective  |  use when a model/method attains a specific result or goal. USE THIS instead of reports when subject is a Model,B. RESULT AND EVALUATION,"InceptionV3 came in second with the F1 w-avg score of 0.97, excelling in Mazda predictions (1.00) and scoring lowest for Nissan (0.92).",,
ac92b8e11150,vehiclemake2025,relation,qwen3-8b-v2,CTv1,achieves,0.99 weighted average F1 score,Metric,ResearchProcess → ResearchObjective  |  use when a model/method attains a specific result or goal. USE THIS instead of reports when subject is a Model,B. RESULT AND EVALUATION,"The CTv1 model took first place with the highest weighted average F1 score (0.99) and got a 1.00 F1 score for predicting Honda and Isuzu, with Toyota being the lowest at 0.98.",,
dc345fef65a0,vehiclemake2025,relation,qwen3-8b-v2,GoogLeNet,cites,Inception module (v1),Concept,AcademicPaper → AcademicPaper  |  use when a paper cites another paper by name,C. DEPTH-WISE SEPARABLE CONVOLUTION,"The 1 × 1 convolution method became more well-known through GoogLeNet [25], also known as the Inception module (v1), which used 1 × 1 convolution to reduce the number of computations, helping to create a smaller model while maintaining similar classification accuracy",,
d445d5de94ec,vehiclemake2025,relation,qwen3-8b-v2,CTv1,comprises,Filter-Block,Method,"ResearchProcess → ResearchProcess  |  BOTH subject and object must be processes/methods. Object must be an explicitly named sub-process or component — NOT a dataset, representation, or result",B. PROPOSED CCN MODEL,"This structure, built from the three types of Filter-Blocks, is named ''CTv1''.",,
6c936f2a76e4,vehiclemake2025,relation,qwen3-8b-v2,CTv1,designedfor,portable device having lower computational resources,Device,Model → ResearchTask  |  use ONLY when the paper explicitly states the model was designed/built/intended for a specific task,B. RESULT AND EVALUATION,"Since this work also aims to create a vehicle make classification model for embedding in a portable device having lower computational resources, the execution time of the proposed model (CTv1) and baseline models VGG16, InceptionV3, Yolo11m-cls, ResNet50, and MobileNet will be measured on an ARM-based Raspberry Pi 3 Model B board.",,
3f4f62c264b1,vehiclemake2025,relation,qwen3-8b-v2,1 × 1 convolution method,motivates,smaller model while maintaining similar classification accuracy,Concept,ResearchObjective → ResearchProcess  |  use when a stated problem or gap drives a new method,C. DEPTH-WISE SEPARABLE CONVOLUTION,"The 1 × 1 convolution method became more well-known through GoogLeNet [25], also known as the Inception module (v1), which used 1 × 1 convolution to reduce the number of computations, helping to create a smaller model while maintaining similar classification accuracy",,
696108361233,vehiclemake2025,relation,qwen3-8b-v2,each model type,produces,different filter block,ResearchProcess,ResearchProcess → ResearchArtifact  |  use when a process explicitly creates a new artifact,III METHOD,Each model type was produced from a different filter block.,,
b2546834e537,vehiclemake2025,relation,qwen3-8b-v2,Stride,produces,feature map size,Concept,ResearchProcess → ResearchArtifact  |  use when a process explicitly creates a new artifact,VI CONCLUSION,Stride also reduced feature map size but had a greater negative impact on prediction accuracy .,,
31e369f0fe6e,vehiclemake2025,relation,qwen3-8b-v2,CTv1,uses,Filter-Block,Method,"ResearchProcess → ResearchArtifact  |  use when a method/model explicitly consumes a tool, dataset, or architecture",B. PROPOSED CCN MODEL,"This structure, built from the three types of Filter-Blocks, is named ''CTv1''.",,
bf1daedead4b,videoseg2025,relation,qwen3-8b-v2,SAM 2,addresses,video data,ResearchContext,"ResearchProcess/Paper → ResearchContext  |  subject must be a Paper, Model, or Method (never a ResearchTask). Object is a domain/task/objective the subject targets. STRICT: Do NOT use when a task is the subject — tasks ARE ResearchContext, they cannot address themselves",II LITERATURE REVIEW,"Building on this, SAM 2, introduced by Ravi et al. [10], expands the model to handle video data instead of just images.",,
7cb3b093d381,videoseg2025,relation,qwen3-8b-v2,SAM2,comparesagainst,YOLOv8,Model,Model → Model  |  BOTH subject and object must be named Models. Use when the paper explicitly benchmarks one model against another. Citation keys like 'Smith et al. (2019)' are NOT valid — use the model name,IV RESULTS,future research will focus on integrating the efficiency of YOLOv8 and evaluating the precision and tracking capabilities of SAM2 to determine its potential utilization in the task of tracking the target participant.,,
e98d7090db05,videoseg2025,relation,qwen3-8b-v2,YOLOv8,evaluatedon,predetermined dataset,Dataset,Model/Experiment → Dataset  |  use when a model or experiment is explicitly tested on a named benchmark/dataset. Subject can be Model as shorthand for the experiment involving that model,III METHOD,"In order to evaluate the efficacy of the segmentation models YOLOv8 and SAM2, we quantified the temporal and memory consumption associated with each methodology while processing a predetermined dataset.",,
7679154c0100,videoseg2025,relation,qwen3-8b-v2,Nvidia GeForce 4060 RTX,locatedin,8GB of memory,Other,Organisation → Place  |  use for physical location,III METHOD,All computational tasks associated with the model will be executed on an Nvidia GeForce 4060 RTX with 8GB of memory.,,
1173f3b102c3,videoseg2025,relation,qwen3-8b-v2,YOLOv8,trainedon,YOLOv7 ELAN,Concept,Model → TrainingDataset  |  use only for named training corpora/datasets,II LITERATURE REVIEW,the architecture of the YOLOv8 model is informed by the design principles of YOLOv7 ELAN,,
321010fed401,videoseg2025,relation,qwen3-8b-v2,generative AI,uses,produce a comprehensive individual participant video,Task,"ResearchProcess → ResearchArtifact  |  use when a method/model explicitly consumes a tool, dataset, or architecture",IV RESULTS,"Subsequently, the research will concentrate on employing generative AI to produce a comprehensive individual participant video.",,
fb19ef33de6e,videoseg2025,relation,qwen3-8b-v2,SAM 2,writtenby,Ravi et al.,Author,AcademicPaper → Author  |  use only for explicit author attribution,II LITERATURE REVIEW,"Building on this, SAM 2, introduced by Ravi et al. [10], expands the model to handle video data instead of just images.",,
c38049e71d5c,videoseg2025,relation,qwen3-8b-v2,Segment Anything Model (SAM),writtenby,Kirillov et al.,Author,AcademicPaper → Author  |  use only for explicit author attribution,II LITERATURE REVIEW,"The Segment Anything Model (SAM), created by Kirillov et al. [9], is a powerful tool for segmenting any object in an image using simple prompts.",,
